"Bitcoin","Ethereum"
43828.3171428571,3076.86666666667
43829.0385714286,3076.65285714286
43819.2542857143,3080.86428571429
43825.4171428571,3077.24428571429
43771.51,3080.15
43718.7614285714,3079.24823823143
43710.9357142857,3078.58714285714
43706.8485714286,3077.57714285714
43714.9342857143,3077.66285714286
43684.0571428571,3073.26714285714
43694.38,3066.99571428571
43735.9742857143,3065.70280933714
43872.89875,3065.14428571429
43862.1425,3065.66
43828.5607221243,3063.06428571429
43761.6171428571,3066.45857142857
43731.6071428571,3076.16428571429
43692.7457142857,3090.06714285714
43717.9885714286,3088.77571428571
43764.4771428571,3085.46714285714
43760.9585714286,3080.24285714286
43747.9857142857,3079.11285714286
43786.8357142857,3071.00285714286
43650.3671428571,3075.78857142857
43576.2242793757,3079.54285714286
43726.5925,3077.57571428571
43770.1442881229,3072.63428571429
43799.7757142857,3081.05714285714
43810.6099774186,3068.69857142857
43867.3314285714,3062.38142857143
43833.1237469757,3072.21142857143
43773.4214285714,3076.38714285714
43817.4357142857,3078.38142857143
43743.6457142857,3081.87142857143
43832.59,3087.68
43814.5057142857,3081.83507818
43852.3857142857,3075.57428571429
43886.7230085071,3080.32
43903.6242857143,3070.76857142857
43966.8214285714,3077.29142857143
43979.9928571429,3072.42714285714
44047.4557142857,3075.86285714286
44014.0057142857,3080.08
44019.415,3082.06
44080.0528571429,3091.99285714286
44070.5714285714,3093.8
44050.7375,3099.49142857143
44022.2475,3103.21399303714
44060.7528571428,3104.34428571429
44034.6142857143,3112.32142857143
44066.5385714286,3113.07
44069.0557142857,3106.41623413714
44029.7285714286,3105.88285714286
44067.4857142857,3106.27142857143
44048.5042857143,3102.93340366286
44061.6957142857,3113.22763252429
44020.2985714286,3110.00857142857
43995.2528571429,3110.01142857143
44017.39,3115.93428571429
43962.4314285714,3112.82
43952.0214285714,3120.36285714286
43936.7771428571,3118.18285714286
43942.4546544757,3117.34571428571
43929.3585714286,3118.84571428571
43888.9557142857,3112.42428571429
43878.3157142857,3108.67857142857
43837.3742857143,3105.80857142857
43870.5842857143,3107.69285714286
43876.8128571429,3106.30428571429
43856.8885714286,3100.59723877571
43884.4757142857,3096.84857142857
43846.6942857143,3094.15714285714
43850.2171428571,3096.49571428571
43853.9614285714,3097.45428571429
43903.0514285714,3093.72142857143
43933.5842857143,3095.24714285714
43925.3571428571,3091.60285714286
43867.3159953843,3092.98166666667
43895.6628571429,3092.58833333333
43877.43,3098.10714285714
43814.8357142857,3103.21285714286
43799.2014285714,3105.26428571429
43763.92875,3094.28857142857
43775.7742857143,3096.84
43760.9414285714,3093.60857142857
43768.9914285714,3087.08142857143
43784.9628571429,3083.96714285714
43772.4328571429,3076.07428571429
43756.5281784829,3077.29285714286
43753.3928571429,3077.69166666667
43771.1757142857,3077.74285714286
43836.02625,3079.16428571429
43824.57,3077.66714285714
43841.84313222,3076.13428571429
43883.7193943257,3075.57
43901.3971428571,3078.81857142857
43910.0457142857,3084.08142857143
43877.0914285714,3084.12857142857
43882.3471428571,3085.90857142857
43939.39,3090.08285714286
43959.3331710643,3091.47857142857
43983.04,3092.79714285714
43988.8571428571,3089.00166666667
43987.10875,3089.61857142857
43898.8150256757,3097.92285714286
43896.2928571429,3102.62428571429
43880.5322630943,3104.77
43868.4028571429,3107.1
43879.9714285714,3106.59571428571
43931.4985714286,3096.06571428571
43976.3948127329,3094.23714285714
43970.3557142857,3091.54770576833
44020.88875,3089.41441693571
44129.2075,3088.71571428571
44107.0342857143,3094.625
44046.7171428571,3103.85285714286
44158.0660529025,3103.16142857143
44119.96,3107.44714285714
44103.4042857143,3112.60142857143
44085.5557142857,3107.44714285714
44039.4971428572,3099.60714285714
44040.5914285714,3104.90848607429
44053.6671428571,3101.80166666667
44053.2614285714,3102.55857142857
44038.3628571428,3101.73440753429
44050.7985714286,3096.15714285714
44042.8714285714,3095.03666666667
44071.02125,3098.24571428571
44136.2727219343,3099.28857142857
44087.0587092457,3099.95285714286
44081.3242857143,3100.88428571429
44075.9125,3098.97714285714
44058.4814285714,3101.61428571429
44055.0857142857,3106.42285714286
44074.305564365,3103.89714285714
44001.7529675214,3104.04
44066.2414285714,3104.06166666667
44034.9285714286,3100.65428571429
44004.0117661043,3099.23714285714
43995.0714285714,3101.22714285714
43948.7412079614,3092.93741052286
43972.0071428571,3098.90428571429
43955.68125,3096.31
43924.0725,3092.81285714286
43912.1,3091.62964493429
43908.6957142857,3085.80285714286
43910.8171428571,3087.38714285714
43907.61,3084.9
43892.17,3081.26714285714
43907.1471428571,3081.20569833571
43897.8228571429,3079.88285714286
43887.4914285714,3080.35857142857
43936.3171428571,3079.88285714286
43887.5785714286,3078.87
43883.78,3080.40285714286
43816.6871428571,3080.18714285714
43764.585,3079.40571428571
43705.53,3084.09
43615.78519134,3080.93714285714
43631.3825,3078.85285714286
43608.5185714286,3073.34285714286
43657.1514285714,3068.93714285714
43616.29875,3068.78571428571
43592.75,3060.39249231429
43607.78,3061.28673995
43613.2948073257,3058.76142857143
43617.9514285714,3061.95714285714
43607.2646127725,3056.58857142857
43476.775,3053.63
43468.55,3054.36428571429
43358.5125,3054.91474857429
43260.43875,3054.61857142857
43338.3385714286,3054.30428571429
43387.5,3048.60285714286
43430.76125,3045.69571428571
43425.0457142857,3036.40714285714
43444.1314285714,3025.85142857143
43462.8685714286,3031.32714285714
43438.1514285714,3028.52857142857
43434.1171428571,3029.54285714286
43501.9771428571,3027.67428571429
43532.21630313,3031.8
43547.94125,3032.57142857143
43550.975,3028.36487474
43572.8085714286,3028.31977037571
43583.9871428571,3037.22525407286
43570.8503991543,3037.70714285714
43453.7957142857,3042.00142857143
43412.9957142857,3040.78142857143
43356.83,3039.75142857143
43316.3842857143,3040.23428571429
43378.1042857143,3038.73297590833
43327.5571428571,3026.82
43402.3771428571,3021.17285714286
43469.3285714286,3015.22983595429
43496.4432404843,3013.13428571429
43411.7955492614,3016.09714285714
43389.1871428571,3012.72028870286
43351.1228571429,3020.07285714286
43367.7257142857,3027.45857142857
43246.2028571429,3029.18571428571
43287.8042857143,3017.54428571429
43259.5028571429,3016.06
43182.7271428571,3016.14857142857
43332.1223741128,3015.61571428571
43428.04,3005.88526635143
43279.78625,3008.27428571429
43152.395,3013.27428571429
43201.0325,3010.95285714286
43219.78625,3023.37
43191.0928571429,3028.66857142857
43144.7757142857,3013.24714285714
43102.5771428571,2997.87571428571
43016.79875,2995.61857142857
43038.5875,2998.14
43017.88625,2996.99714285714
42924.27875,2988.47285714286
42989.8675,2985.35606317
43104.23,2979.28285714286
43064.0327864557,2986.78285714286
43015.3942857143,2988.81
42943.0914285714,2979.57571428571
42972.0185714286,2990.92428571429
43064.5714285714,2999.64714285714
43160.6728571429,2992.95654699143
43473.7075,2985.10045628286
43488.3,2977.28571428571
43516.6025,2984.31571428571
43525.7085714286,2990.31285714286
43572.7671428571,3000.89369226143
43615.64375,3023.76285714286
43624.02487568,3026.61714285714
43597.2485714286,3031.44571428571
43569.21875,3036.55
43586.8885714286,3036.47714285714
43580.3128571429,3036.74742758857
43712.58875,3036.21
43813.67375,3032.20714285714
43688.85125,3029.98
43754.5485714286,3031.42857142857
43682.015,3030.28428571429
43637.7,3037.95285714286
43629.5671428571,3052.68051132143
43606.3014285714,3055.88
43581.9157142857,3065.42428571429
43578.7042857143,3058.81142857143
43699.40625,3051.33285714286
43841.885,3050.27714285714
43860.98,3048.79142857143
43906.1944537188,3049.52131800571
43894.24125,3048.01714285714
43920.5828571429,3055.90285714286
43904.5785714286,3069.99428571429
43861.2157142857,3068.89428571429
43871.135,3073.71142857143
43935.1742648,3071.70714285714
43909.9228571429,3074.72857142857
43907.9771428571,3070.58285714286
43921.5757142857,3073.32142857143
43870.96875,3077.67142857143
43898.2686707563,3078.43428571429
43874.3414285714,3074.4
43870.8457142857,3071.79714285714
43869.8985714286,3072.56285714286
43857.8671428571,3067.35
43790.6371428571,3068.48428571429
43823.4185714286,3059.82285714286
43800.7228571429,3063.21857142857
43804.9157142857,3061.83142857143
43825.0803645114,3066.40142857143
43783.38,3060.54714285714
43785.44625,3061.91142857143
43761.2528571429,3057.87571428571
43779.6928571429,3059.39428571429
43750.8360216214,3058.94
43741.2571428571,3057.90285714286
43729.68,3057.95714285714
43719.6485714286,3057.13285714286
43710.8828571429,3060.88428571429
43751.0971428571,3053.72
43741.6771428572,3052.66571428571
43709.9611575686,3046.50571428571
43723.2714285714,3046.82428571429
43647.6614285714,3042.45714285714
43685.0875,3046.35428571429
43666.6228571429,3046.21
43688.77942172,3042.73857142857
43684.0702289586,3043.82714285714
43697.2842857143,3039.34571428571
43725.0114285714,3041.29714285714
43745.29,3039.94508836429
43763.8557142857,3039.56142857143
43775.2685714286,3039.34714285714
43682.6785714286,3039.35428571429
43578.9821862657,3040.25285714286
43447.00375,3040.80857142857
43440,3041.79285714286
43360.72375,3041.61
43427.2428571429,3030.79571428571
43375.04,3021.28285714286
43391.2775,3010.60142857143
43328.3314285714,3008.86376317429
43333.2928571429,3004.61285714286
43272.2057142857,3010.88857142857
43302.2614285714,3003.30714285714
43237.2285714286,3006.07142857143
43293.4385714286,3000.74142857143
43335.3971428571,3005.24414976714
43329.36,3000.0651961
43315.5785714286,2999.12428571429
43358.98,2990.44571428571
43401.56125,2996.91142857143
43496.0171428571,2999.38571428571
43543.9442857143,2999.39714285714
43735.2475,2998.75571428571
43635.8,3004.73857142857
43565.9371428571,3009.29142857143
43445.9742505125,3015.16
43582.8825,3018.51585172286
43509.89375,3037.18857142857
43583.13375,3030.35428571429
43620.45625,3023.34428571429
43683.955,3009.33714285714
43688.7928571429,3017.68
43748.3728571429,3012.83714285714
43733.6185714286,3022.82285714286
43770.9114285714,3021.18285714286
43725.21247342,3029.1
43699.9351943329,3028.88142857143
43681.41125,3035.35472582286
43663.3714285714,3032.93857142857
43674.1271428571,3038.24142857143
43735.2968762825,3030.58714285714
43761.4085714286,3029.02571428571
43804.9814285714,3027.32285714286
43748.6487172986,3023.53714285714
43754.6440053586,3023.89
43761.9313146925,3034.66833333333
43745.0546495557,3038.7
43749.4139563771,3039.98865906571
43704.0542857143,3033.92
43754.3785714286,3037.05
43752.16,3037.91142857143
43752.5642857143,3038.06812101857
43742.1628571429,3038.58191815143
43722.2501041314,3034.66285714286
43698.3998354186,3039.89166666667
43678.8015342429,3040.21333333333
43688.2942857143,3040.71857142857
43673.7842857143,3040.69714285714
43674.9371428571,3034.82285714286
43696.93209772,3033.85714285714
43696.2185714286,3033.37857142857
43688.9014285714,3033.02
43680.1571428571,3030.40441334
43699.0257142857,3029.83285714286
43731.8642857143,3030.38571428571
43747.4942857143,3032.01166666667
43762.6657142857,3031.52857142857
43851.0077427338,3031.42336042571
43796.6057142857,3031.64428571429
43767.1071428571,3034.44166666667
43685.15,3037.10428571429
43691.55,3039.82142857143
43724.6428571429,3045.75714285714
43737.6928571429,3043.49063311143
43651.9757142857,3044.08961420333
43596.4228571429,3036.21714285714
43623.8942857143,3035.26666666667
43635.8957142857,3037.36142857143
43561.8514285714,3041.00857142857
43536.0779258557,3031.50285714286
43480.3742857143,3028.4
43514.82,3030.09142857143
43608.3457142857,3029.71285714286
43568.9014285714,3024.05
43554.0528571429,3022.31285714286
43631.0171428571,3017.30666666667
43631.9071428571,3017.29857142857
43537.49,3028.08428571429
43597.75303396,3027.92714285714
43648.5142857143,3023.76857142857
43697.3342857143,3030.51762924143
43707.43,3033.30714285714
43726.2468165871,3022.37857142857
43765.7928571429,3027.73428571429
43715.6557142857,3031.47571428571
43715.1257142857,3035.43714285714
43710.3142857143,3038.37714285714
43731.00625,3040.19
43770.1457142857,3042.67285714286
43814.8557142857,3038.44428571429
43816.27125,3037.77142857143
43806.57,3039.06
43806.7914285714,3040.92428571429
43770.6685714286,3045.61285714286
43799.1,3052.96
43833.4742857143,3055.615
43811.7042857143,3055.05142857143
43843.44,3055.89857142857
43832.0157142857,3049.02571428571
43786.3857142857,3051.65142857143
43769.1885714286,3053.74857142857
43774.4671428571,3052.3
43796.19,3053.86714285714
43797.2057142857,3054.79
43798.1571428571,3048.87715224
43804.6114285714,3045.93714285714
43831.5914285714,3045.26142857143
43871.69625,3047.63
43897.1685714286,3047.28
43901.3828571429,3045.17142857143
43883.2589534214,3046.85142857143
43862.52,3048.33857142857
43894.7785714286,3052.53571428571
43866.735,3055.50428571429
43845.8485714286,3055.97714285714
43823.2985714286,3053.63857142857
43752.7671428571,3049.04857142857
43703.3742857143,3054.09571428571
43669.0785714286,3051.00166666667
43642.7728571429,3048.02
43615.38,3044.04333333333
43504.4242857143,3036.23857142857
43367.8857142857,3031.84428571429
43316.7225,3027.99
43295.0442857143,3018.33285714286
43250.1657142857,3017.56142857143
43075.9025,3008.38714285714
43232.90125,2996.45862646571
43259.1575,2992.76714285714
43293.7075,2988.47857142857
43305.0985714286,2981.35142857143
43327.79,2967.98285714286
43356.28068103,2982.66571428571
43344.5585714286,2983.82571428571
43484.61375,2986.05571428571
43580.82375,2986.74142857143
43470.795,2992.18428571429
43198.7885714286,2993.82045144714
43213.69,2992.87142857143
43269.5471428571,3003.08
43239.26125,3012.98428571429
43114.2361414413,3004.64
43067.63,2982.83714285714
43060.81,2979.27714285714
42991.2775,2980.61714285714
42989.62375,2978.59274621429
43219.33125,2968.91428571429
43140.1913545812,2966.30285714286
43198.24,2964.58714285714
43110.7975,2961.63142857143
43157.7229817214,2959.29428571429
43099.1575,2978.45142857143
43051.0828571429,2971.32142857143
42966.9128571429,2978.46428571429
43009.4314285714,2971.51
42880.67875,2974.27857142857
42822.04,2969.05858733143
42699.17875,2967.38142857143
42778.885,2959.36142857143
42779.71,2961.75428571429
42700.44625,2954.52428571429
42659.5824163557,2951.83428571429
42600.39625,2953.89200782429
42624.28,2959.27857142857
42577,2964.53460045286
42679.60625,2959.55285714286
42678.2181665563,2955.92571428571
42762.5142857143,2952.29714285714
42825.295,2950.26285714286
42736.6525,2948.18285714286
42769.3957142857,2956.46571428571
42637.115,2956.74784965714
42703.63625,2960.38142857143
42781.9705711112,2969.77714285714
42755.5925,2966
42717.2342857143,2965.52428571429
42657.2025,2955.49857142857
42678.7214285714,2959.72714285714
42778.29125,2965.92714285714
42790.1757142857,2966.31571428571
42731.7314285714,2961.05
42898.565,2955.75428571429
42939.6457142857,2953.84573919143
42927.1671428571,2962.10857142857
42979.83375,2963.39428571429
42960.6014285714,2959.51610410571
42985.4828571429,2971.90571428571
42985.2148241257,2978.06866385143
42899.0128571429,2975.14
42860.0057142857,2977.19571428571
42827.02,2977.38714285714
43017.2771428571,2978.13714285714
43002.505,2974.02714285714
